symbol	probe	t	pval	logFC	p_adj
440055	10025926511	6.989261077421999	1.5182997712007568e-11	0.0585792650107458	4.075081312795745e-11
10589	10023821113	-6.963712756272921	1.5471540169370998e-11	-0.06172293296098	4.151674394404241e-11
3683	10025906978	6.957632186054849	1.5482718461623566e-11	0.0557517619625231	4.154390198596719e-11
10198	10025905642	-6.9911140134891925	1.5527916273573825e-11	-0.0627061583083028	4.166233273401502e-11
10466	10025909590	-6.938690408883523	1.5595457244089025e-11	-0.0291768283726648	4.1840691247033457e-11
79848	10023826437	6.927375601134467	1.5602621474417502e-11	0.0696957843832319	4.185419459913402e-11
8459	10023823319	6.9297580275038	1.5828767827275293e-11	0.0601817336310252	4.2452137119716886e-11
2710	10023826244	-6.955715340191962	1.5912111636091012e-11	-0.0696995940114937	4.2669835135558095e-11
440385	10023842443	-6.9764088191509686	1.593390768498795e-11	-0.0720757068527326	4.2725366500534276e-11
56916	10025904618	6.962595425985303	1.6001862923951078e-11	0.0384142049453523	4.29017251827724e-11
317781	10025908246	-6.944149117076481	1.6232088170800055e-11	-0.0446847990456256	4.3507091323713825e-11
1967	10025904531	-6.935857177723893	1.6257831801966712e-11	-0.0383839050862112	4.357311907623175e-11
284521	10025903757	-6.968376314976586	1.6416645109436937e-11	-0.172195443617031	4.399275616719081e-11
79919	10025912598	6.923249974271151	1.6614201802397512e-11	0.0364759552486747	4.451001546843366e-11
83641	10023849056	6.987101294290886	1.6939957112491154e-11	0.1352214251736182	4.537034742797304e-11
80148	10025912951	-6.969277598783229	1.696441513736663e-11	-0.0409859070762718	4.5432755614356107e-11
5717	10023825603	-6.960037911525777	1.6976930062840776e-11	-0.0607320595268978	4.5463172407171093e-11
57369	10025907801	-7.008837464352441	1.7194807979819983e-11	-0.0452091565262872	4.603408243234248e-11
4953	10023816265	-6.95396002609094	1.7417258676486745e-11	-0.0592365137474398	4.662327387299983e-11
8273	10023804655	6.924220989600739	1.7434974558865546e-11	0.0605110045934086	4.6667516229794793e-11
51350	10025912344	-6.983822071860085	1.7442391382971027e-11	-0.0364958705531847	4.6684187348262594e-11
9805	10023811462	-6.918212575330941	1.753511484618077e-11	-0.0610032711333593	4.6929162032975446e-11
51009	10025905038	6.947364570814871	1.758473845407055e-11	0.0464304684243538	4.705555735921324e-11
147323	10025908087	-6.902851924110408	1.7732742959668147e-11	-0.0511650341408033	4.744514293684114e-11
65991	10023835262	-6.955734795825559	1.7787332024275727e-11	-0.0644947817757715	4.758795817419634e-11
283768	10023820185	-6.953009932598589	1.815112310585737e-11	-0.0771358970153688	4.854801277393965e-11
4528	10023807895	-6.960943477464785	1.8156459462714595e-11	-0.0679248958383871	4.8558979212598165e-11
10434	10023820945	-7.031680227052168	1.8285851613865352e-11	-0.0680161577527429	4.889837643084152e-11
58517	10023841644	-6.9121680536257735	1.8483952494754183e-11	-0.0441453842247174	4.9421390919198436e-11
54413	10023814725	-6.907814652936235	1.868458170682253e-11	-0.0591431437913745	4.9947622801414786e-11
119587	10023808093	6.899460491659504	1.8702011808122912e-11	0.1458202782925621	4.99908148229376e-11
9094	10023805648	6.91689985332983	1.883119622647312e-11	0.0448506294534378	5.0329277252219096e-11
8504	10025908066	-6.919309729446033	1.888084313173741e-11	-0.0571538226949866	5.045853301229049e-11
554206	10025917379	6.895586508686111	1.9028166518011705e-11	0.0430188610968707	5.084187339823819e-11
283711	10025916882	-6.908065727591187	1.9121812136594218e-11	-0.0591421678535278	5.108861248302415e-11
54981	10023817249	-6.945459885084944	1.917626857107153e-11	-0.0785190849927308	5.123062160590965e-11
285242	10025905196	6.898283419240735	1.9235584414529463e-11	0.0382687088168763	5.138209832048402e-11
2768	10025907661	6.885082794477234	1.9268932286383857e-11	0.0536948829118553	5.1460678556510604e-11
6100	10023845391	-6.8991712136667696	1.931219975459927e-11	-0.0318164694917218	5.1572724614906465e-11
9366	10031920485	6.906877524342831	1.9367792940122185e-11	0.0390816977308341	5.171766870754584e-11
387254	10031919685	-6.95412428390384	1.9451467168389023e-11	-0.0538251704075508	5.192698317074358e-11
3713	10023820286	6.906730959616027	1.946743828143236e-11	0.0283802377445161	5.1962556108634356e-11
374291	10023840749	-6.925895047908387	1.956995102855893e-11	-0.0440262391023094	5.222908522909327e-11
4048	10033668703	6.94721356952707	1.9743766330545677e-11	0.0392425892063016	5.2689390683051426e-11
65265	10023821056	-6.954395188523116	1.9757079522325038e-11	-0.1155098185303673	5.2721337203595615e-11
29095	10025905602	6.908511008479071	1.9787349198554788e-11	0.0489901922128436	5.279493795131314e-11
404201	10023824071	6.959692107573086	1.9939236847418048e-11	0.0779909071595192	5.3196578371702846e-11
346950	10025919722	6.949717355094935	2.0133247166519732e-11	0.0546935471341976	5.371053712991682e-11
340578	10023850656	6.904867645635884	2.022662581645356e-11	0.0777349618661844	5.3955983841785787e-11
80834	10025904101	6.893312701743571	2.0323073142764928e-11	0.0312615673803349	5.420958257828374e-11
7348	10023819227	6.883957875478892	2.03386729809e-11	0.0679241990998849	5.4247509655038495e-11
128637	10025906017	-6.946388541055525	2.0430957718587047e-11	-0.0547644345485925	5.448995241622075e-11
832	10025910702	-6.916155524752441	2.0513930992745703e-11	-0.0609245151270289	5.470010246385522e-11
112817	10023843002	6.918039909695109	2.0694242933880008e-11	0.1020823557378876	5.5158435396811194e-11
140462	10025910862	6.874944893884459	2.0753540943920287e-11	0.0369591992539305	5.531273498963149e-11
90362	10025903811	-6.918321093356213	2.0936993787155905e-11	-0.0593972002077296	5.579410556034491e-11
400446	10023849486	6.874257666353684	2.0997950089085705e-11	0.0385717084612615	5.594895397498891e-11
5609	10025904096	6.903134757991705	2.1192456605539244e-11	0.043248827673868	5.6459556122190817e-11
11103	10025910378	-6.972358717846561	2.1381233722493238e-11	-0.0706596632242457	5.695089581742283e-11
161931	10025910370	-6.91447343043995	2.1457594421343428e-11	-0.0490166545572262	5.715041421686804e-11
9427	10023813239	6.899351123243357	2.1669115939076298e-11	0.0463900312662851	5.7709870098780735e-11
55004	10023817394	-6.887950806642444	2.1842348673248508e-11	-0.0277176920309907	5.816728514475943e-11
4490	10025907257	6.8750533261640765	2.1902879813303127e-11	0.0502416229439983	5.832452844326126e-11
56980	10025912276	-6.897387923405387	2.1932613251380002e-11	-0.0477652609316344	5.839578719678753e-11
51458	10023816993	6.888149735132963	2.2018012641444823e-11	0.0308005334286459	5.861919049450677e-11
201562	10023819783	6.913173857894391	2.2292193362890966e-11	0.0546665011775467	5.934512743438544e-11
400077	10023815565	6.922081422313726	2.2331826193921405e-11	0.063006800232369	5.944660700035463e-11
2997	10025904372	6.900216438361073	2.2481514048662148e-11	0.0641332542155414	5.983290682508633e-11
158521	10025910079	-6.945331836634587	2.260628452878228e-11	-0.0258176611295993	6.016089812266719e-11
8509	10023821665	6.902996710238696	2.269618750079433e-11	0.0587801771205999	6.03960602283857e-11
2703	10025905195	6.870957229665813	2.2779662136873098e-11	0.0243156685127183	6.061408540417121e-11
283547	10025924981	-6.919981245716334	2.2862366060094844e-11	-0.1284543141388884	6.081355311441223e-11
338328	10025907415	6.9177841266687095	2.2859855698137212e-11	0.1088209945347647	6.081355311441223e-11
286186	10025919923	-6.910391062376987	2.2862213872645115e-11	-0.1293867324866057	6.081355311441223e-11
79753	10023818335	-6.931178379595031	2.3157498634906564e-11	-0.0523899923402938	6.159025975889564e-11
283922	10025921457	6.90878925456048	2.3162234158150982e-11	0.0422949152918	6.159868366500817e-11
28998	10025902813	-6.930865922330074	2.3327252691561187e-11	-0.0569473672143186	6.2029142006805e-11
8165	10025911353	6.888780895446834	2.3362269093959435e-11	0.0344661069393794	6.211804846752363e-11
81698	10025909149	6.903258619924286	2.3462541628990037e-11	0.0895169586446065	6.238044099003171e-11
57665	10025905237	-6.904974065493536	2.356975784653172e-11	-0.0388021179381836	6.266125808539872e-11
22949	10025905209	-6.897319634870716	2.3708362492240063e-11	-0.0780433066133367	6.302547906708106e-11
11153	10025907781	6.876780750652372	2.3753392981048267e-11	0.0357523043788078	6.314091333122933e-11
26504	10023820566	-6.875006742812368	2.4098362023062323e-11	-0.0380312268665627	6.403623733364146e-11
79986	10031920699	-6.8980779884322	2.4197273061974527e-11	-0.1209964298590713	6.429037377396911e-11
3737	10025906072	-6.895043641311294	2.4215554888705777e-11	-0.0350258379253256	6.43345956055707e-11
96626	10025910336	6.892330242786865	2.4290634604621328e-11	0.0641288478091617	6.45296988549659e-11
2784	10023809728	6.883133613864393	2.4317995250385225e-11	0.0461537942966632	6.459801538074874e-11
830	10023807531	-6.944152797367853	2.43211278860119e-11	-0.130148462393649	6.460196803912276e-11
7439	10023810659	6.917466549125884	2.439219025554334e-11	0.1228635859230696	6.478196303162558e-11
64324	10025912949	6.9275530355347525	2.4967686946681816e-11	0.0599736578610396	6.628798535083892e-11
5904	10025931228	-6.849467645822442	2.5184150279328458e-11	-0.0585330178451699	6.685364756180454e-11
202347	10025933722	6.885802756835472	2.5192712942426948e-11	0.0655793153254121	6.687185865512438e-11
26952	10023811584	6.841085970534949	2.536551428363044e-11	0.025970194710191	6.732144601763539e-11
7376	10025910072	6.937268990850282	2.5408166933805696e-11	0.060393662875981	6.743009236942692e-11
343477	10023843708	6.840727194963586	2.555552374720887e-11	0.0472883260808773	6.781199572994422e-11
11333	10025903640	-6.912369779664974	2.602294025926528e-11	-0.0371008555990836	6.90336390480138e-11
115908	10023844757	-6.8364819911947725	2.6442080783168904e-11	-0.0783326192611752	7.013606139259063e-11
388129	10025931425	-6.838019453812879	2.64459443556444e-11	-0.0658905393166755	7.014157287574019e-11
57507	10023822485	6.873902226242876	2.6607833255684747e-11	0.056090958445038	7.056617988544305e-11
3995	10025905460	6.8920166334156585	2.6766018973148784e-11	0.0406232876022025	7.097611727977346e-11
2938	10033668753	-6.918638498678311	2.7008794864347596e-11	-0.1842964954206348	7.161022357553652e-11
115509	10023825080	-6.881116129773222	2.7334095219970744e-11	-0.0284368534648736	7.245804158728916e-11
55567	10025907730	6.863740999965566	2.7426741574949716e-11	0.0816496980987466	7.269381977490043e-11
64409	10025913196	-6.859748749296327	2.7426210882767485e-11	-0.061126184861993	7.269381977490043e-11
127253	10023842587	6.876395225423585	2.7622028769813083e-11	0.0655688020626094	7.320648337347398e-11
286749	10025906713	6.821350357256226	2.818067880125593e-11	0.0611790239018039	7.468203098862046e-11
6820	10033668535	-6.94849614028314	2.8223208476399207e-11	-0.0749899310426546	7.478969364858401e-11
10603	10023812248	6.8731027773903	2.8427602578503416e-11	0.0686198584114053	7.532116217764681e-11
2556	10025906372	-6.889759065971405	2.8546908933567125e-11	-0.0850988598807027	7.563217205655717e-11
9177	10025911714	-6.894083419281709	2.8575381855119212e-11	-0.0477311737505136	7.570250214265075e-11
163742	10025912459	6.825878528255994	2.8774489399906456e-11	0.0373008699416642	7.621970083136593e-11
10261	10023805386	6.86775758521151	2.8971602421237703e-11	0.1079281743797062	7.672630414685929e-11
343173	10031920081	-6.824542224740034	2.9016207531534437e-11	-0.0350136519899774	7.683407252519028e-11
7453	10025906932	-6.819363043766581	2.9173524148506404e-11	-0.0717966204012739	7.724022840073684e-11
2218	10025908615	-6.817828611801526	2.9228060744620546e-11	-0.0419539454622108	7.737940459989856e-11
