probe	t	pval	logFC	p_adj
10025931287	8.565639337264454	3.3862465585382357e-16	0.08438308605034518	1.1603573656057044e-15
10023831313	8.630319612238422	3.3936755574779145e-16	0.17421065624600163	1.1628016041323488e-15
10023811452	8.485395565546805	3.4918360538865937e-16	0.07857913350198069	1.196330747463283e-15
10025909847	8.527894955858262	3.5179836313132703e-16	0.05161513598021164	1.2051839964938535e-15
10025905270	-8.55461547005893	3.5376879367820715e-16	-0.06809702546484488	1.2118285703043495e-15
10023827819	-8.552196082620481	3.5506759860725124e-16	-0.6614873233049107	1.2161715445843067e-15
10025926597	8.530947080005896	3.5515664837913795e-16	0.05398781427606329	1.2163704898711778e-15
10025912827	8.507038032549428	3.5548175517919063e-16	0.05174897153015615	1.2173777980330085e-15
10023832846	8.473776922165236	3.5918593715312905e-16	0.0764868220968194	1.2299558548840476e-15
10023814343	-8.632366514586481	3.602507274812445e-16	-0.085265231254662	1.2334944713618623e-15
10023813732	8.458010974126212	3.60293141394371e-16	0.07272649585347854	1.2335321706590161e-15
10033668527	8.543003491319189	3.6606149607121143e-16	0.1028539392842038	1.253172003283701e-15
10025933630	8.508845921837421	3.6892145876099945e-16	0.07577746010501335	1.2628527146084583e-15
10025904177	-8.453667688347295	3.7146369721107856e-16	-0.12577313743772345	1.2714442337444376e-15
10025907209	8.60967898298411	3.7151757471947136e-16	0.16319361125817544	1.2715178474323285e-15
10025903651	-8.489118737040723	3.7276773945936054e-16	-0.07560048051944729	1.275685381247925e-15
10025905710	8.541271413203006	3.755198734908867e-16	0.06629884071469694	1.2849917789635013e-15
10023812981	8.638153179662876	3.793649569360082e-16	0.13831134289131292	1.2980361941155404e-15
10023822698	8.495778000089416	3.8032994385175726e-16	0.047738207122985404	1.3012246489414706e-15
10023817386	-8.495925247836272	3.8141562799555344e-16	-0.14396011139193138	1.3048254544212975e-15
10023844648	8.47501442347932	3.8293064298620044e-16	0.042665593678846106	1.3098942485846862e-15
10023804807	-8.525055849591888	3.8617208192505277e-16	-0.09202654748939593	1.320867239465001e-15
10023831809	8.524006450440657	3.8766088797811534e-16	0.11241205029963018	1.3258441166547994e-15
10023808827	8.616041638231627	3.8824957619735953e-16	0.12433813450031043	1.3277418903911094e-15
10023820788	8.517682206438247	3.893640147831483e-16	0.06919365222281898	1.3314371463987174e-15
10023818110	8.489586849197064	3.9278891130521984e-16	0.08656112459080953	1.3430317231954244e-15
10023821085	8.60307811603902	3.9508436220363966e-16	0.05677957875125744	1.3507627946173703e-15
10023829435	8.597144104600302	3.953793454906125e-16	0.08305245810534212	1.3516536719644263e-15
10025905540	8.548832052661034	3.972959421589529e-16	0.0722503900711617	1.3580875996870307e-15
10023824269	-8.443380069343174	3.9737754848547306e-16	-0.07939846322014382	1.358248355770047e-15
10025913090	8.455193778998703	3.980104016440497e-16	0.028526770444359563	1.3602930981100036e-15
10023808956	-8.498383830325157	4.00575299668935e-16	-0.08395379324908567	1.3689401227593324e-15
10023814562	8.543259746075885	4.0098448585323697e-16	0.0932975386955599	1.370219278322327e-15
10025905696	8.452045207542112	4.0128024162762406e-16	0.11221846396525374	1.3711106377116453e-15
10025905816	8.567686583637675	4.0210376678068e-16	0.050899154500694474	1.3738049890532411e-15
10025912036	-8.494059511297872	4.0350157201950927e-16	-0.06735259776209779	1.3784607539508022e-15
10023821873	8.5451178965097	4.039806844143107e-16	0.07363890943858023	1.3799775009821832e-15
10023813368	8.481774374049124	4.045019720204567e-16	0.06581604554160675	1.381638040083786e-15
10023824311	-8.616121179896883	4.0514758102714303e-16	-0.05683239625897308	1.3837228921612188e-15
10023809892	8.633554344070806	4.095125986621526e-16	0.07870301649216971	1.3985093788427537e-15
10025906515	8.473705252289454	4.1359685711162665e-16	0.13113735825332648	1.4123345690119704e-15
10023843051	-8.465640797109872	4.1490744387897234e-16	-0.14182516311156773	1.4166867520485078e-15
10025914206	-8.65046063492861	4.1501309036211826e-16	-0.08492751527900945	1.416924310249805e-15
10033668588	8.488820049185078	4.172684457134045e-16	0.0633622376012458	1.4245006559727559e-15
10025923419	-8.51084980019433	4.1757908814172133e-16	-0.0930180365816807	1.4254372627276278e-15
10023811920	8.4727538759215	4.1814065601450935e-16	0.1064917944389624	1.4272301849365595e-15
10025903015	8.555523637309072	4.1826057020734554e-16	0.06116810557935072	1.4275154398943899e-15
10025905990	8.515810990439924	4.2065306617902405e-16	0.07742300653134168	1.43555625017481e-15
10026395749	8.445758820934548	4.210670544744854e-16	0.07586266972190157	1.4368442272398391e-15
10023817212	8.53764363804583	4.236272440867075e-16	0.059340332283331215	1.4454550163069728e-15
10023841360	8.588242762331292	4.256631443057923e-16	0.0595986568323156	1.4522755414167916e-15
10023823450	-8.48186049887965	4.2872153299644157e-16	-0.11363503193974726	1.4625831002345167e-15
10025910588	-8.485304691856213	4.290709205842865e-16	-0.06138308414387508	1.4636479166783128e-15
10025934987	8.43283059397683	4.294604152279433e-16	0.05402289021004726	1.4648493496138946e-15
10023826162	8.598514923770772	4.303030006411651e-16	0.07506081226980892	1.4675958900047724e-15
10025935037	8.49794065177238	4.3067376522201023e-16	0.0635706014129135	1.4687328961556313e-15
10025908295	-8.513464808671543	4.318442512392584e-16	-0.039402756893797	1.4725967695701076e-15
10025911917	8.51764342147251	4.3237934941577997e-16	0.07204204263920282	1.474293476132972e-15
10025934696	8.475299331412817	4.362549527850513e-16	0.0908414708245942	1.4873790942970937e-15
10023826119	8.501331533966322	4.3721394968889785e-16	0.13188242295577646	1.4905193493994019e-15
10025921149	8.642600995797023	4.3833640680500003e-16	0.06809140828908568	1.4942162682721863e-15
10025921050	8.575352657313255	4.402933463828605e-16	0.0688695685801726	1.5007569113084658e-15
10025933978	8.587386334169487	4.403485928792854e-16	0.04815170398328354	1.5008149872710048e-15
10025907824	-8.533707932799322	4.4286192470909355e-16	-0.05164194209163551	1.5092500783075824e-15
10023811438	-8.47202476148448	4.4305158214208215e-16	-0.08353966494251704	1.5097654330303623e-15
10025925855	8.476926308505565	4.434427529213126e-16	0.051810118866883095	1.5109673260538827e-15
10025902736	8.48833637171798	4.435088317017452e-16	0.03790034912175386	1.5110614024845652e-15
10023821269	8.55291576792933	4.468687960980478e-16	0.1996639044863982	1.522376956698293e-15
10023818128	8.428037585593714	4.486627319580782e-16	0.2471615455654613	1.52835591980863e-15
10023844311	-8.427322900935694	4.494121444917592e-16	-0.08409358450921511	1.5306432875779327e-15
10023842028	8.531111886106737	4.494007680151879e-16	0.07894569477900759	1.5306432875779327e-15
10023824379	-8.453937882352664	4.49693923570853e-16	-0.06183814508722581	1.5314702026931772e-15
10025913324	8.426339924918215	4.531926377770619e-16	0.07382083611992808	1.5432515658329425e-15
10025905665	8.446507303711744	4.534376825572944e-16	0.05483777262499877	1.5439521646021607e-15
10023844162	8.479197124601995	4.560935903967023e-16	0.05504769086965278	1.5528609023821156e-15
10025903869	8.477173338519222	4.56790538060141e-16	0.04535616331137253	1.5550990063271225e-15
10025905500	-8.522053085660755	4.585302339728048e-16	-0.1071283413915266	1.560886349809496e-15
10023805431	-8.547937585789112	4.603970154458813e-16	-0.12626424977419765	1.5671052657464661e-15
10023813674	8.442056211646637	4.610147289399955e-16	0.0562238147758761	1.569071878759468e-15
10023821984	-8.429353233374748	4.622154334466413e-16	-0.0796689709938155	1.5730221994267952e-15
10025914123	-8.539663764121054	4.667779437947617e-16	-0.16557507736981716	1.5884118194800519e-15
10025902214	-8.464291473741188	4.67841930986811e-16	-0.10797968140722415	1.5918945815282343e-15
10023833257	8.490130671920303	4.709059720588601e-16	0.08335771101537498	1.6021816009070617e-15
10025921140	8.526642728809033	4.715077535413859e-16	0.10725283764972261	1.604090122908855e-15
10025912268	-8.515046865727092	4.718519298774735e-16	-0.12472996077236903	1.6049830105288501e-15
10023821104	-8.467368098367595	4.718326543964544e-16	-0.07937335420293815	1.6049830105288501e-15
10025931845	-8.44564726676062	4.730122355939429e-16	-0.08198035389866447	1.6087904246367715e-15
10025904031	-8.421672811211334	4.745990746975758e-16	-0.11257969740196014	1.614047762261539e-15
10023849040	-8.617713090420638	4.749292528706833e-16	-0.08179572724487591	1.6150308244100458e-15
10025921631	-8.53106649313359	4.754019404788188e-16	-0.0869387727638011	1.616498287916205e-15
10025903417	8.602547060139901	4.78998941482516e-16	0.10604840252597082	1.6285881088404076e-15
10025906707	-8.502289191335798	4.796124148453934e-16	-0.07261935020370866	1.630532772643851e-15
10025904860	8.54084605124579	4.799313466465766e-16	0.06471110520135198	1.6314758369777179e-15
10025926414	8.524149528463024	4.803761072313454e-16	0.08870588090092486	1.6328464427178303e-15
10025908008	8.474037350027977	4.819878398030408e-16	0.043305225459443195	1.6381831225632469e-15
10031919710	-8.41588823164264	4.868992255040408e-16	-0.08756287959281694	1.6547327892194776e-15
10025911615	-8.432073558889602	4.899920546484813e-16	-0.07092008882540991	1.665099741032299e-15
10023811724	8.506370863445522	4.92961229652188e-16	0.1236874729080111	1.675044731897746e-15
10023821312	-8.579980227778766	4.937909748702251e-16	-0.09612073003663099	1.6777190115822542e-15
10025917810	8.539764881964581	4.974977431830078e-16	0.10248650126293013	1.6901670430919e-15
10025903962	-8.516487289303175	4.99748825606089e-16	-0.04521270935717013	1.6976678949932697e-15
10023818579	8.50564680879365	5.017646840827429e-16	0.054862327120320534	1.7043684530240525e-15
10023811257	8.634254298121686	5.037582308539321e-16	0.12228912197478942	1.7109920715903549e-15
10025921277	-8.411000084322541	5.058182308317158e-16	-0.12076059756727965	1.7178402305956938e-15
10023818149	8.43505298833489	5.085646330138362e-16	0.09370253719285095	1.7270181364903158e-15
10025926709	8.584022224993909	5.093993027024158e-16	0.06029464821389376	1.729703026465326e-15
10025902819	-8.697716659110503	5.094591786077578e-16	-0.08318110169034107	1.7297568100711145e-15
10025914863	8.438288180403056	5.191316827646791e-16	0.10328125039743578	1.762445332670406e-15
10023805477	8.478342987763618	5.196285949368508e-16	0.13842354634585985	1.7639798815244577e-15
10023844857	-8.43289794865562	5.199653094072619e-16	-0.04925899958011096	1.7649703900377851e-15
10023826423	8.46307722167007	5.213901789335703e-16	0.14964660883956238	1.7696540420384209e-15
10025904855	-8.522468237943903	5.243040578269109e-16	-0.062022802419061024	1.7793903051184603e-15
10023825812	-8.523377146705515	5.2479095686324895e-16	-0.042787311967678855	1.780888879964442e-15
10023813820	8.672917338695248	5.293021922284926e-16	0.048303170469513046	1.7960426840648916e-15
10025935569	-8.602645924991915	5.322095187693088e-16	-0.09052599209180397	1.8057519130395137e-15
10025928773	8.404354717179219	5.378402024558374e-16	0.05521754721657901	1.824698838526973e-15
10025905666	8.426640982685992	5.405846803966947e-16	0.06858432528743785	1.8338514764644762e-15
10023823577	8.53122714737031	5.434982731517662e-16	0.07757769263294638	1.843576180431898e-15
10025910228	8.43031878351114	5.474159674701725e-16	0.0359702024649435	1.8567048788730143e-15
10023812899	-8.49131643980184	5.474863821055068e-16	-0.07001989746023445	1.8567833784410558e-15
10023820292	8.488038853063058	5.49612569135609e-16	0.04785542580959112	1.863833351950852e-15
10025926459	-8.488211544844516	5.544079648618809e-16	-0.04552042088541812	1.8799330852706045e-15
10023828140	8.445994179586963	5.546869307230103e-16	0.0670028819002856	1.8807166714544533e-15
10023826376	-8.477534016094953	5.549640789918485e-16	-0.04957464252543661	1.88149396019332e-15
10025912232	8.425663595590887	5.557702688674716e-16	0.05732221551367578	1.884064569009604e-15
10023827798	-8.44488119017082	5.560426439379596e-16	-0.060217707888432295	1.8848252549087895e-15
10025912003	8.447692348066683	5.597436469369423e-16	0.041685257199934246	1.8972068730419444e-15
10023843554	-8.479123055292122	5.621944818773833e-16	-0.1409085110809096	1.905349374300571e-15
10023809780	-8.509515580306383	5.653602520059658e-16	-0.1229720109872817	1.915913268811521e-15
10025905796	8.602769362502432	5.683060549925803e-16	0.06052589153254573	1.9257299724041197e-15
10025933944	8.521339699278467	5.687024599306751e-16	0.07652896273063488	1.9269069805983712e-15
10025903184	-8.435077981830755	5.696961142986086e-16	-0.06069246677563181	1.930107242509e-15
10025917044	8.425782129341481	5.713397519997287e-16	0.16687140022987465	1.935508879564411e-15
10025933762	8.393177406418546	5.741834407541589e-16	0.12884819189308608	1.9449746078667956e-15
10025902834	-8.428716115523548	5.751074829636931e-16	-0.054121772536920076	1.9479367018033858e-15
10023846024	8.469374982518845	5.794110925157277e-16	0.047342692539262585	1.962344172617502e-15
10023815769	-8.390294525779554	5.869571932168465e-16	-0.09797057981563592	1.9877298516732246e-15
10025925787	-8.39838428771381	5.90445671342398e-16	-0.08399953926592768	1.9993712043387407e-15
10025920306	8.44216432306452	5.910385116988261e-16	0.06269598507400247	2.001206166669243e-15
10023806370	-8.400531325578221	5.935306538917012e-16	-0.057559213212214924	2.0094711329827636e-15
10023813369	-8.425293686481131	5.94414212058353e-16	-0.09727070123667989	2.012289084689486e-15
10023850308	8.46959716976584	5.973630651141094e-16	0.7051703388917198	2.0220976557809564e-15
10023820114	8.50507467029763	6.016950434077903e-16	0.06359180701616601	2.036586066786558e-15
10023840038	8.473575855183975	6.074538418812855e-16	0.05236460293383603	2.0559009916506027e-15
10025925457	-8.492679849803569	6.075563059308348e-16	-0.09406937842315802	2.05607062091524e-15
10023834794	8.457194303982199	6.086054845148395e-16	0.06826768267931374	2.0594437828861903e-15
10025926510	8.537423128672783	6.126221276543401e-16	0.06306269604975775	2.0728570225051667e-15
10025905190	8.524162552998737	6.144007972098023e-16	0.10408809792765479	2.078696237243844e-15
10023821114	-8.52810182663748	6.155356506754776e-16	-0.09595159301230738	2.0823564170642285e-15
10025928525	8.475452692418846	6.201686032293061e-16	0.12760681173452762	2.0978490126461544e-15
10025934324	8.401021222889815	6.242645531223185e-16	0.07267644787646393	2.111522573550734e-15
10023850956	-8.543908838770086	6.295364132566802e-16	-0.14614808321366346	2.12917085523699e-15
10023847555	-8.409576647770411	6.327602099531881e-16	-0.056004076379615776	2.1398898878141396e-15
10025903325	-8.597700079611581	6.333305855614859e-16	-0.08694313708811384	2.141634418117697e-15
10023818517	8.42463054328242	6.359717777024812e-16	0.0654608288771317	2.1503805998238323e-15
10025920378	8.454235274030442	6.378653507954936e-16	0.0756453624761393	2.1565976053750205e-15
10025914582	8.450499222959685	6.406831426184011e-16	0.06255315209760016	2.1659380189388754e-15
10023824192	-8.422069638716476	6.457405868348963e-16	-0.039837772974516135	2.182847698009873e-15
10025904905	8.422276801820676	6.465616757225271e-16	0.04575672853896261	2.1854352140418952e-15
10025905424	8.40878891879294	6.4673273377951105e-16	0.07229686514481198	2.1858253125846837e-15
10025925128	8.388871716552	6.489160751055896e-16	0.08344791658504211	2.193015867688855e-15
10025913814	-8.41122511288961	6.50206363886021e-16	-0.03272497966729382	2.1971873686719635e-15
10025912334	8.42743600876825	6.525497349837515e-16	0.08095115618811385	2.2047543987829917e-15
10023811829	8.42002233387693	6.525579083566971e-16	0.05937052716331005	2.2047543987829917e-15
10025905331	8.403676887734825	6.530371195135504e-16	0.08004454533285597	2.2061837150161054e-15
10025909928	8.465871706371933	6.546228011453772e-16	0.05863624491601398	2.2113505012891654e-15
10025902821	8.400623837001001	6.553790844125834e-16	0.048616683955637965	2.213714888272962e-15
10023833896	-8.410913016272083	6.555099977083522e-16	-0.04464798848771481	2.213966699052801e-15
10023811925	8.610342133226908	6.556733383684596e-16	0.16451861066369425	2.2143279796331436e-15
10023819199	-8.604081858224912	6.560889405813092e-16	-0.09517738527959727	2.215541057946512e-15
10025921526	-8.588379901625116	6.571582486658525e-16	-0.0662000234216992	2.2189612316336878e-15
10023819436	-8.414000573696116	6.582321872456194e-16	-0.06435216876222313	2.2223964513501743e-15
10025924069	-8.44818015478591	6.616954838203669e-16	-0.06662774075036573	2.2338976024464126e-15
10023817359	8.418559737561568	6.62540309225437e-16	0.04613825077351548	2.2365575237517328e-15
10025915268	8.47313817522165	6.641853741894697e-16	0.07978412617093486	2.2419181488495634e-15
10025912030	8.494752339458564	6.645735787275285e-16	0.11845717939589687	2.2430357597883934e-15
10025904358	8.407559616402562	6.652986778810653e-16	0.045382222858025484	2.2452901509724413e-15
10025910652	-8.472509520657075	6.658541461390452e-16	-0.05670040859794946	2.246971723397053e-15
10023829336	-8.573551476592899	6.687344138661282e-16	-0.055436593773618245	2.2564975325712155e-15
10023815443	-8.4156333951192	6.732434768315369e-16	-0.06580177335520854	2.271517245313758e-15
10025913133	-8.539896688526627	6.760695177586931e-16	-0.08891852306749538	2.2808563649885308e-15
10025905976	-8.397697956634618	6.776638644384631e-16	-0.17580737115070885	2.2860388693870517e-15
10025910347	8.37456280117789	6.778625700611966e-16	0.03163077068463324	2.2865128168315848e-15
10025910204	8.43199867578814	6.781487718655747e-16	0.07070895547835832	2.2872817927940728e-15
10023813633	-8.52037427305216	6.806095689321084e-16	-0.151880233816429	2.2953845511851308e-15
10023816216	8.430343037214069	6.834657239779059e-16	0.07848816553404561	2.304819165337581e-15
10025934484	-8.526458807626307	6.88051882099956e-16	-0.13258319256791248	2.3200856664852154e-15
10025905257	-8.440037202565803	6.897087223770324e-16	-0.08416367435643926	2.325472842486681e-15
10025915043	8.441679008951509	6.909739659170368e-16	0.05376833355788638	2.3295388705880356e-15
10025909878	8.394608906727983	6.916979253306587e-16	0.07336517255098009	2.3317794805173593e-15
10025910800	8.58566328999608	6.961719296827388e-16	0.05913120792230162	2.346660379124515e-15
10023827988	8.500805183161749	6.978799522267402e-16	0.052083476430458804	2.3522159364566977e-15
10023813505	-8.449925400571056	6.99869028695435e-16	-0.0775098423760222	2.3587177560838e-15
10025916537	-8.484928609535286	7.032443637929642e-16	-0.09263206168660366	2.3698900660421787e-15
10025924289	8.392667994615241	7.035021999984982e-16	0.041701824518300804	2.3705555817055e-15
10023811121	-8.500842787217843	7.037159406031803e-16	-0.06572041223507294	2.3710724092376843e-15
10023820079	8.377925652723086	7.040307200168658e-16	0.09237762708936512	2.3719295550443856e-15
10031920198	-8.475530433363794	7.053653391477022e-16	-0.0699575592564619	2.3762221716742486e-15
10025910639	8.452189266552146	7.073820525400147e-16	0.06717552242415656	2.382811681997408e-15
10023805979	8.46311253702422	7.104641841975074e-16	0.06469455793234027	2.392988608753052e-15
10025920272	-8.497824979668342	7.124750423729964e-16	-0.04927465515896692	2.399555831639484e-15
10025909766	8.408953178745973	7.138403095051378e-16	0.0455172681839737	2.4039478187038593e-15
10033668901	-8.406533274464246	7.146472622268884e-16	-0.08111071117402506	2.4064590193118023e-15
10025914130	-8.570918215089138	7.170342769966538e-16	-0.04332074394315574	2.41428993660454e-15
10025907265	-8.437151488817216	7.208150851455439e-16	-0.04979873899372591	2.426812080613437e-15
10025907838	8.494539068772502	7.2515020940581845e-16	0.06181654134140538	2.4411981681059775e-15
10025928009	8.43088385495335	7.26764788386029e-16	0.09101511931389973	2.4464239341677278e-15
10023827975	8.443882997392404	7.268660738282158e-16	0.1906420930609205	2.446555216792829e-15
10025909361	8.392727730345499	7.276935538454625e-16	0.25995066957809737	2.4491305625096193e-15
10025910054	-8.386806011489638	7.2953893278191e-16	-0.07486053945243476	2.4551310212194503e-15
10025909765	8.410232386896865	7.378919836607302e-16	0.055447094084359966	2.483028965835131e-15
10023834272	-8.38648509738287	7.430428783091845e-16	-0.05572634906553893	2.500147700872432e-15
10025907803	-8.412175729521568	7.4342526329108e-16	-0.0468472155311876	2.5012200721262204e-15
10023815016	-8.460426545717452	7.441123181622792e-16	-0.11550331097526605	2.5033172197168833e-15
10025913374	8.379381827858882	7.454051543175145e-16	0.07018097447866056	2.5074517822721563e-15
10025915479	-8.393632667691453	7.455991761716561e-16	-0.06281127382815309	2.507889676316377e-15
10025924212	8.3666061313405	7.45791313654695e-16	0.04533887088981508	2.508321157663877e-15
10025919157	-8.385723929478628	7.460881704216452e-16	-0.07528874418784488	2.5091047375138887e-15
10033668907	-8.41581499688269	7.477877826669555e-16	-0.06605363692623381	2.5146052652305463e-15
10025923397	-8.443236779696074	7.487091438736592e-16	-0.09319228494602426	2.5174880304192206e-15
10023829424	-8.467105615884561	7.488640056494402e-16	-0.04610758288473598	2.5177932159471037e-15
10023813330	8.458899503630285	7.491591408740684e-16	0.19249208742918472	2.5185699292650986e-15
10025917291	-8.38108845928828	7.500473241843133e-16	-0.08078750040071092	2.521340085062886e-15
10025928722	-8.382488880458524	7.537037779565837e-16	-0.07668245100012534	2.533414718306915e-15
10031919950	8.465994677763572	7.693591141155274e-16	0.12115315302860281	2.585815521729949e-15
10025906450	8.367336107158366	7.699280105669587e-16	0.06120761536684404	2.5875061819875205e-15
10023826390	8.353090446857905	7.721553241332407e-16	0.05063919790988289	2.5947695381943446e-15
10025912992	8.372654436098633	7.768936521380333e-16	0.045552193706648036	2.610469003933443e-15
10025927369	-8.424565930271822	7.853333057751852e-16	-0.03400165458013305	2.6386016808527306e-15
10025903468	-8.356708816807547	7.85945775409588e-16	-0.05930436339332545	2.6404336348006003e-15
10025910461	-8.448716889196442	7.861710315375347e-16	-0.08391812394161084	2.6407386795616862e-15
10023812545	8.355543580229993	7.861583187577355e-16	0.052068178701136225	2.6407386795616862e-15
10025918475	8.393029375127568	7.941249714962292e-16	0.036485452988634065	2.6672277794247013e-15
10025904587	8.409950478571703	7.965370476121635e-16	0.05198532318008836	2.675100481378743e-15
10025925013	-8.53067793738912	8.032323452698295e-16	-0.07224143439666736	2.6973554349148414e-15
10025911329	-8.37279659526483	8.036131091305358e-16	-0.041608895894488185	2.6984033960204693e-15
10025904540	8.518930085657324	8.038161192437977e-16	0.042632344521222526	2.6988543605347783e-15
10023808503	8.502460597841816	8.10848012501206e-16	0.053088078713708645	2.7222316180382372e-15
10023824196	-8.368605783060259	8.117842600412418e-16	-0.08560017399879391	2.7251419309819658e-15
10023811939	8.404079124700026	8.185895605750653e-16	0.07502456474495171	2.7477523448460574e-15
10025902253	8.3984560091247	8.196855757541473e-16	0.1108871628120752	2.7511962245255835e-15
10023825355	-8.351298630437846	8.259448001897918e-16	-0.08309277563223133	2.7719678529951317e-15
10023842037	8.429425086110227	8.264619924332998e-16	0.06236080711223133	2.7734666435523293e-15
10023806530	8.384234324581346	8.279281606687846e-16	0.06627127853941278	2.7781495088903008e-15
10025923733	-8.394749839523302	8.343224776032777e-16	-0.12971418674006577	2.799366782288951e-15
10023846232	-8.426917706234383	8.426251588239392e-16	-0.17030119341191696	2.8269829380427342e-15
10023826122	8.423950482297139	8.429652749164858e-16	0.06016856985963221	2.8278824834503e-15
10023824801	-8.391504911709216	8.4437881601189855e-16	-0.06234256470537291	2.832382569850331e-15
10025909053	-8.378571379041643	8.448607028428794e-16	-0.053484628505386475	2.833757015427231e-15
10023838991	-8.414383816499194	8.604986255672905e-16	-0.07789403339727552	2.885961920447675e-15
10023825774	8.405943098249047	8.620703414881283e-16	0.10583417908430243	2.8909863411298282e-15
10025933216	8.391550128501994	8.635516658728131e-16	0.030540655238902814	2.895706798316894e-15
10025911586	8.48111277157412	8.663083598265437e-16	0.06594958976147236	2.904702720784177e-15
10023850222	-8.409590547060187	8.664299316463018e-16	-0.04125698197367454	2.9048623860589566e-15
10025909137	-8.36749199403	8.74947165469679e-16	-0.0521730122970639	2.9331675906502513e-15
10023821659	-8.372023996339973	8.78884153795971e-16	-0.07188377013835011	2.9461144872082047e-15
10023840974	8.397348163754822	8.827956242146588e-16	0.05284257839728436	2.958973642729908e-15
10023814051	8.465952458475249	8.835538575328238e-16	0.1025405072843618	2.9612624167141055e-15
10025934736	8.390437138020244	8.845917284885323e-16	0.06140486049991779	2.9644879357588555e-15
10025920425	-8.403253856768709	8.846914919180539e-16	-0.06410353138333676	2.9645693399199074e-15
10023814351	8.396031229663219	8.877147608801124e-16	0.12060128619025093	2.974446456314153e-15
10031920828	-8.447283625099757	9.005158218661213e-16	-0.03783248354043353	3.0170813274395467e-15
10025929425	8.366343665390836	9.04376974102635e-16	0.04125642576576947	3.029759278699489e-15
10025902828	-8.346132417696653	9.06605272346414e-16	-0.07713621492654613	3.036965299144392e-15
10025924423	-8.412224413749346	9.067068923361775e-16	-0.078672423776842	3.0370467068274118e-15
10023820023	-8.393637173067583	9.07340827585303e-16	-0.0333047042659061	3.038910957328675e-15
10025920432	8.336095155190216	9.158658322256e-16	0.08309948589835012	3.0672017980920428e-15
10023820836	-8.388074734912193	9.174380587830749e-16	-0.05080777447510171	3.07220519599311e-15
10025927134	-8.341553356780699	9.219785938212824e-16	-0.09047600986139306	3.0871468046458076e-15
10025910109	8.372523550049893	9.301442136615e-16	0.04578090123521676	3.1142230406259566e-15
10025908930	-8.535406687723007	9.425568086739669e-16	-0.06526642343910828	3.1555127797420454e-15
10025918588	-8.333692876658446	9.478096890569621e-16	-0.10827172281841113	3.1728280710889273e-15
10025904081	-8.421408841936953	9.47928538872102e-16	-0.08437677957107459	3.1729555182698054e-15
10025925521	-8.402374565951897	9.517118962829772e-16	-0.053799999362459425	3.1853479282545454e-15
10023835237	-8.4532079520833	9.522531355540573e-16	-0.13258931414618041	3.1868878899687627e-15
10023817183	-8.353032300500297	9.589246992074884e-16	-0.0633971906300904	3.2089420842451986e-15
10023825999	8.338323318427749	9.607942637634911e-16	0.05351812846610643	3.214924497881415e-15
10025908192	8.450920606954151	9.655471362993592e-16	0.05626158078425868	3.2305529398499857e-15
10025933371	8.393051079622412	9.678909913952305e-16	0.06215057936898592	3.238119252363909e-15
10025906096	8.373053224065739	9.781642334854296e-16	0.04697198736268954	3.272210108270114e-15
10023820674	8.38697065752851	9.915236967722566e-16	0.12053644924195603	3.3166184798785865e-15
10025922431	8.382204333670824	1.0036590707342011e-15	0.06698144282901376	3.3569250935319673e-15
10033668672	8.43636039922771	1.004379326402713e-15	0.08151028305693034	3.359048100561819e-15
10025922358	-8.40591171461388	1.0118618221651724e-15	-0.07112583943616149	3.383784469151028e-15
10025929211	8.366195127560804	1.0148330570336014e-15	0.03936895092774193	3.393431725570772e-15
10023828849	8.34235309292156	1.0153854071309379e-15	0.06763305272511609	3.3949896826781785e-15
10025928675	8.412114680203308	1.0157102204545058e-15	0.0872093852328539	3.395786659243594e-15
10023806844	8.378304997703706	1.0162164169467944e-15	0.0750541012927142	3.397189860227241e-15
10025912676	8.365114005970856	1.0213124290225323e-15	0.04279194547943908	3.4139351724963895e-15
10025905980	-8.44391479318459	1.025676232787461e-15	-0.04289894502560654	3.428230294749104e-15
10025924678	8.372122343804422	1.0301829318299638e-15	0.10674522840334907	3.4430005583494407e-15
10025930657	8.438524581894896	1.0322216270430757e-15	0.045120031933809326	3.4495206321466747e-15
10023842382	-8.371104054854078	1.0361582236250413e-15	-0.03681629579557838	3.462381541811282e-15
10025927539	-8.379847053566055	1.0378996383999497e-15	-0.057995285504105196	3.4679055628062287e-15
10025904054	8.367537688354112	1.038628156744316e-15	0.05847975127060202	3.470044568930572e-15
10023808035	8.447842413916087	1.0392994641303616e-15	0.1104351940902897	3.471992086327658e-15
10025907224	-8.494202282525052	1.0499889600466405e-15	-0.06936780412566879	3.5074042308556887e-15
10023819055	8.322493821194007	1.0527266196245573e-15	0.07917411252160877	3.516250137657535e-15
10023834772	-8.356407529678348	1.0549162454423887e-15	-0.16342656423156154	3.5229939862558336e-15
10025920005	8.370443370989031	1.0549250322388268e-15	0.04157833145316828	3.5229939862558336e-15
10025914382	8.361106076802622	1.0594359239631432e-15	0.056076546815684206	3.537757637785621e-15
10025919217	-8.450444080566104	1.0600411537748394e-15	-0.04852862637655435	3.539477772889807e-15
10031920734	8.376246369385898	1.0602448444251432e-15	0.06688398432735565	3.5398569901419145e-15
10025934518	8.432461257731546	1.0615355649977678e-15	0.051199493531682766	3.5438651192514296e-15
10025911425	-8.504037287245517	1.0698478008871938e-15	-0.04791668789405177	3.571311431872947e-15
